timestamp,visitorid,event,itemid,transactionid
1433213166066,1366450,view,365756,
1433214535868,649136,view,390804,
1433214424685,1172082,view,449484,
1433215118150,1030511,view,212672,
1433216429083,1166817,view,335430,
1433215513037,894370,view,402301,
1433214122660,853951,view,361431,
1433215840815,195229,view,250539,
1433215426825,13640,view,313404,
1433214468731,672867,view,70039,
1433213347645,1319267,view,303695,
1433212909460,777218,view,275937,
1433214362338,603015,view,48256,
1433216380630,507495,view,370440,
1433216349653,384384,view,341012,
1433215185920,301668,view,298009,
1433214676309,1039693,view,273041,
1433213345111,499373,view,350864,
1433215427357,100770,view,21370,
1433213573039,962400,view,311809,
1433214016793,510978,view,57734,
1433213343983,942712,view,312555,
1433214363232,634331,view,345086,
1433214210451,8249,view,289476,
1433214857812,365457,view,275215,
1433212776676,992497,view,317145,
1433214574209,1147452,view,377683,
1433215605022,1209976,view,455402,
1433215602396,173214,view,427499,
1433213582897,1283743,view,444419,
1433215601578,829088,view,419386,
1433214136696,985068,view,408203,
1433215600084,461963,addtocart,105823,
1433212415959,713077,view,23870,
1433212535259,267112,view,303064,
1433214677434,1105628,view,404212,
1433214650469,1020898,view,139588,
1433213591130,216055,view,182283,
1433213177878,1251086,view,308312,
1433215789423,1221667,view,463481,
1433214866773,614162,view,125232,
1433215192869,408829,view,72385,
1433213660844,911016,view,323969,
1433216242986,1072086,view,162433,
1433212636228,1366278,view,271133,
1433215591186,787271,view,309139,
1433214770596,872180,view,100825,
1433214994024,596915,view,394344,
1433215411711,724330,view,46924,
1433214993794,34992,view,153778,
1433215584872,13660,view,34915,
1433212401679,89089,view,136251,
1433216533069,735843,view,14505,
1433214001413,528124,view,320732,
1433213014846,922664,view,441945,
1433216024883,293009,addtocart,215599,
1433212376136,1080939,view,352931,
1433215502681,836068,view,311303,
1433212720504,413817,view,452652,
1433214950714,958343,view,96337,
1433216305645,1042749,addtocart,172967,
1433214040794,828307,view,182909,
1433213184707,26225,view,84160,
1433213322376,1281446,view,55925,
1433213726281,828396,view,64253,
1433212918759,1364162,view,12765,
1433213621702,154784,view,359375,
1433214570078,558015,view,422238,
1433214748261,17007,view,216570,
1433216306123,1288072,view,385690,
1433216514409,1154250,view,367790,
1433215567190,72338,view,26634,
1433214870106,576514,view,165823,
1433215041136,1042749,view,198576,
1433212590613,999472,view,368060,
1433212998286,1303081,view,41963,
1433216037542,754739,view,20661,
1433212997275,158291,view,287017,
1433212404239,978694,view,449571,
1433213874703,1167917,view,349372,
1433216039296,430311,view,30713,
1433214679794,245538,view,36210,
1433213634894,1202719,view,30024,
1433215134816,1229251,view,270920,
1433215211041,1214796,view,136466,
1433214887689,403769,view,2716,
1433214528186,1105628,view,243980,
1433212346122,592368,view,211334,
1433215381525,1230294,view,271324,
1433215514834,961278,view,454906,
1433214082927,1053105,view,120541,
1433216049091,540795,view,138434,
1433213258228,1215850,view,96375,
1433216519966,1014921,view,413379,
1433212768743,87977,view,298009,
1433212729681,162446,view,47647,
1433216470286,232603,view,279052,
1433213903119,528124,view,320732,
1433216532516,686870,view,206218,
1433213903645,1105950,view,451370,
1433212313004,777218,view,141328,
1433216515867,849181,view,120658,
1433214401932,1013205,view,106020,
1433216233853,454418,view,303663,
1433215347890,301668,view,180751,
1433212582661,408372,view,232591,
1433212470104,315911,view,279830,
1433214318395,591567,view,428433,
1433215346341,700554,view,360255,
1433215414385,21084,view,220348,
1433212877824,250865,view,177707,
1433215140036,196727,view,138578,
1433215140135,74967,view,180652,
1433212855883,906510,view,187393,
1433216140902,214720,view,420960,
1433215820461,664505,view,49016,
1433214072449,930899,view,376792,
1433215031281,968244,view,148034,
1433216448616,1166817,view,277844,
1433212883169,455318,view,402455,
1433213930149,1258499,view,158767,
1433214779654,1378886,view,417022,
1433213287737,138563,view,371579,
1433215884943,1183327,view,323194,
1433212859802,11475,view,445749,
1433212859963,408222,view,335298,
1433214742048,365457,view,26809,
1433215326887,830811,view,15564,
1433214174158,83260,view,217712,
1433215023653,1042749,view,358819,
1433213938668,224400,view,277609,
1433216117798,767541,view,285812,
1433214904462,1000567,addtocart,110379,
1433214696641,1193066,view,145582,
1433215827000,1381152,view,378400,
1433216459038,1233140,transaction,167827,15894.0
1433212451942,1132425,view,341780,
1433215145072,374766,view,380815,
1433215866847,909107,view,46130,
1433215882084,208627,view,244571,
1433216459038,1233140,transaction,387504,15894.0
1433212737013,5868,view,397981,
1433213950757,1287868,view,324556,
1433214022301,1053105,view,257575,
1433214382920,634331,view,228075,
1433214382927,721990,view,250745,
1433216326045,1213951,view,60555,
1433216369398,446011,view,299658,
1433216325795,978358,view,217479,
1433213959608,1053105,view,192792,
1433215830319,1171589,view,424562,
1433215309002,829088,view,447544,
1433212865542,1283753,view,136815,
1433213962092,748120,view,427499,
1433214744670,419622,view,208505,
1433215147627,1229251,view,246411,
1433215832724,893486,view,370838,
1433215857458,680483,view,221148,
1433214234478,915310,view,160878,
1433215734066,891834,view,161097,
1433213407874,1249114,view,268783,
1433212500195,1248425,view,281480,
1433212412745,888963,view,187913,
1433215012213,34992,view,153778,
1433215547019,960480,view,456648,
1433213417046,200832,view,196058,
1433213417626,563176,view,204451,
1433214834168,1105628,view,115525,
1433212682671,408372,view,232591,
1433215112105,1229251,view,452727,
1433216120177,590877,view,207151,
1433214875000,365457,view,26809,
1433213397958,1057145,view,362059,
1433214215100,1261882,view,234603,
1433215439837,100770,view,38247,
1433214958484,24116,view,412324,
1433215298686,748120,addtocart,427499,
1433215709915,13660,view,218626,
1433213443197,1017135,view,33273,
1433216486916,615875,view,5411,
1433216507859,417156,view,101183,
1433213141088,10946,view,391289,
1433212761895,833377,view,223076,
1433214348324,1255095,view,452096,
1433215956071,1211082,view,353664,
1433215123558,823024,view,136466,
1433214439987,755284,view,192087,
1433212576564,994227,view,181045,
1433215957411,996134,view,461180,
1433213815747,244209,view,442134,
1433212493728,1132425,view,230850,
1433215692064,1166817,view,7943,
1433216281170,934835,view,332918,
1433214980627,1276341,view,377961,
1433215751073,850632,view,290999,
1433212696872,379653,view,299576,
1433215064824,1054686,view,215904,
1433212805587,1218448,view,101203,
1433214587147,596266,view,39667,
1433216178017,446011,view,247578,
1433214911430,499373,view,350864,
1433216257949,555581,view,264148,
1433206880025,255738,view,20705,
1433205347884,713969,view,431262,
1433204232296,579883,view,82668,
1433207265621,411170,view,328365,
1433206971816,331754,view,314170,
1433206138987,488785,view,9127,
1433206024341,117193,view,310233,
1433203681101,986700,view,266419,
1433204461999,262647,view,222063,
1433203315841,237415,view,238645,
1433204478189,708918,view,275559,
1433206326682,515949,view,362964,
1433204343139,546026,view,420080,
1433206686033,1010824,view,400570,
1433206144994,553326,view,71843,
1433206996847,796943,view,383403,
1433203645676,272555,view,191726,
1433206147348,915604,view,60920,
1433204273923,1194583,view,355607,
1433205657586,1320683,view,30677,
1433202941654,1025799,view,335902,
1433207239528,61030,view,124804,
1433207239649,1282419,view,330090,
1433206152256,767557,view,158507,
1433205658745,523805,view,198064,
1433204153813,347142,view,46874,
1433207595376,101819,view,119670,
1433203575557,149910,view,335041,
1433207211014,618936,view,246305,
1433204910994,175335,view,235920,
1433207041710,1103197,view,213423,
1433204252164,1193245,view,244582,
1433206646957,493619,view,15353,
1433206391938,42561,view,283115,
1433205743041,1366504,view,35881,
1433204916854,198153,view,108458,
1433206643266,217270,view,46753,
1433202917004,715659,view,157296,
1433207086487,324487,view,273148,
1433204920097,1041255,addtocart,10034,
1433206388584,798879,view,78632,
1433205851872,1362399,view,51314,
1433206904273,1046866,view,342580,
1433207281655,504901,view,367664,
1433206996524,141409,view,132087,
1433207396664,958011,view,348237,
1433204615899,313295,view,220937,
1433203892914,476422,view,399290,
1433203890893,730908,view,14004,
1433206621064,360180,view,438695,
1433207148048,1365201,view,386182,
1433207134211,465737,view,91105,
1433203235399,1386832,view,355396,
1433206612385,591381,view,7942,
1433203886694,1198482,view,237553,
1433207006799,984168,view,277609,
1433203884710,700406,view,230532,
1433206605002,821271,view,425218,
1433203540305,1248586,view,139401,
1433206604349,851123,view,288074,
1433206274156,224531,view,466182,
1433205439733,332312,view,392146,
1433204071400,1375867,view,190076,
1433203879319,1197698,view,156173,
1433206598091,879311,view,416186,
1433206595329,1231930,view,390782,
1433206377230,159181,view,413990,
1433202880977,858957,view,339070,
1433204237164,449664,view,289484,
1433207146333,133332,view,247197,
1433205877447,33166,view,214264,
1433206376198,693066,view,323455,
1433204986234,19393,view,101684,
1433205435445,1256335,view,339808,
1433205705703,174000,view,150318,
1433204634228,912088,view,402908,
1433204164641,329072,view,182167,
1433206578583,1299953,view,180853,
1433207123517,43871,view,106615,
1433206572802,902045,view,43330,
1433203122963,341609,view,420238,
1433207202981,813069,transaction,201598,11179.0
1433203753127,58806,view,355234,
1433203252095,115304,view,230834,
1433206923955,309197,view,122219,
1433203486064,230171,view,316376,
1433203047790,493272,view,313451,
1433206370675,1167374,view,341538,
1433205426468,777921,view,330506,
1433204068379,1110248,view,311259,
1433204107601,1327189,view,301020,
1433203057696,404403,view,421884,
1433205023496,1246501,view,252948,
1433206554229,133754,view,314553,
1433204078351,450837,view,462311,
1433207179254,1384055,view,303064,
1433206540245,530831,view,340982,
1433203534195,105017,view,153778,
1433204663803,853843,view,326351,
1433203851818,1359207,addtocart,69207,
1433204019089,1365105,view,283816,
1433205325302,781159,view,138434,
1433205046969,514504,view,3329,
1433203590713,556538,view,107484,
1433207143783,384384,view,161796,
1433206210678,159181,view,413990,
1433203388309,274612,view,267697,
1433206521730,889543,view,274798,
1433206521495,42561,view,82377,
1433202962733,1096070,view,336359,
1433207143443,855710,view,172605,
1433206518089,833044,view,127278,
1433203741606,456755,view,418333,
1433207298898,504901,transaction,367664,8467.0
1433204381862,393253,view,89775,
1433205256665,719141,view,128218,
1433206216438,1276711,view,172605,
1433207105475,984168,addtocart,277609,
1433203625388,758513,view,254418,
1433204240427,254620,view,247548,
1433206505285,869078,view,200270,
1433206503831,764333,view,123676,
1433205085782,978281,view,312764,
1433205850477,1337799,view,63451,
1433202888520,1262345,view,73759,
1433206942163,684418,view,382504,
1433204208820,263326,view,425078,
1433207023710,753772,view,69207,
1433203026615,566009,view,116943,
1433204550081,541115,view,302563,
1433206490129,305876,view,366590,
1433204654983,721699,view,60996,
1433207022284,522293,view,370482,
1433207195639,43871,view,320494,
1433206488242,166577,view,385892,
1433205625646,227445,view,288530,
1433203381831,1164652,view,235510,
1433204431668,1285664,view,143536,
1433206947137,294436,view,375366,
1433206322465,892002,view,186653,
1433205267106,404403,view,330506,
1433205267293,359570,view,9068,
1433204176493,1327189,view,301020,
1433202896942,421668,view,436896,
1433206473444,4550,view,271548,
1433206469266,524492,view,304388,
1433203379159,446587,view,448708,
1433203815698,76339,view,198657,
1433204159375,203454,view,86844,
1433204224523,138176,view,458853,
1433204628644,292930,view,141767,
1433206460520,42561,view,283115,
1433205718359,905297,view,156281,
1433202908677,38015,view,17607,
1433203810886,1048309,view,296448,
1433203376956,1255322,view,228731,
1433207113741,1107079,view,196274,
1433207330954,364200,view,381653,
1433206450153,868525,view,85230,
1433206957107,223006,view,461944,
1433205161452,1041255,transaction,10034,17128.0
1433205906650,1240337,view,9187,
1433205166296,1239671,view,180644,
1433207293730,411170,view,409253,
1433206250088,381386,view,258001,
1433203801458,1102099,view,261724,
1433203339502,1380036,view,305786,
1433204040203,393253,view,331196,
1433206840274,1044714,view,428065,
1433203984125,86190,view,430932,
1433205521468,743008,view,392715,
1433206998896,75608,view,159095,
1433206080349,773873,view,402171,
1433206431191,1167374,view,276787,
1433207501732,478801,view,204049,
1433204065935,688118,view,182498,
1433204730963,1364162,view,14853,
1433205861338,1129171,view,390745,
1433204258796,281241,view,181371,
1433207227098,1141340,view,283853,
1433206092942,332341,view,207923,
1433206093239,185637,view,158712,
1433206847641,1398490,view,187618,
1433206806950,1359840,view,14671,
1433204753706,244007,view,182331,
1433203148997,928602,view,266439,
1433206851065,919979,view,119636,
1433206799886,1309943,view,145984,
1433205530937,727285,view,279767,
1433207221735,837855,view,138166,
1433206795537,960017,view,77267,
1433203669385,239579,view,302125,
1433204173252,807409,view,460188,
1433204771576,272555,view,191726,
1433204619254,979311,view,91027,
1433206789754,109484,view,384555,
1433203987573,485566,view,449010,
1433203431213,1226071,view,215776,
1433203731860,1224233,view,390238,
1433204778921,807409,addtocart,218626,
1433204779455,476185,view,100121,
1433206965827,963611,view,134755,
1433206106088,413368,view,461061,
1433206784018,1308985,view,118674,
1433206107083,519530,view,323057,
1433206419951,328126,transaction,159822,14179.0
1433206858076,75608,view,107523,
1433203067382,493272,view,313451,
1433204791614,1130983,view,136206,
1433203452121,1027528,view,17189,
1433204404199,262647,view,390854,
1433206762802,820327,view,299038,
1433203426061,478172,view,268335,
1433202932740,1327144,view,237753,
1433204474779,960196,view,103711,
1433206752697,1134229,view,303009,
1433204475084,578124,view,177478,
1433202995036,519444,view,193645,
1433203941926,1198482,view,237553,
1433206412268,979780,view,453341,
1433206410574,38015,view,466370,
1433204829446,27237,view,184370,
1433204514604,1351444,view,133224,
1433207428025,411170,view,336121,
1433204640132,1073502,view,128553,
1433207216623,393759,view,10570,
1433205551469,1284779,view,134366,
1433205551674,995730,view,335432,
1433206034918,925827,view,429399,
1433205483118,863379,view,381264,
1433205552612,230539,view,339192,
1433206033664,462728,view,305666,
1433202936693,146389,view,317801,
1433205481779,1261103,view,465272,
1433205890469,327461,view,301595,
1433204845787,301958,view,184331,
1433207215651,35607,view,126278,
1433203930985,865341,view,229193,
1433205654347,1366504,view,252596,
1433207421965,105518,view,438214,
1433204854799,463959,view,4637,
1433204855346,235310,addtocart,115611,
1433187601464,1322623,view,129031,
1433187714218,228722,view,334273,
1433184824730,1084567,view,243136,
1433185242350,1261039,view,386903,
1433185735373,653625,view,1614,
1433187255592,531392,view,329176,
1433184519645,1371252,view,393028,
1433187289931,104050,view,405649,
1433184426728,621471,view,133168,
1433187545717,669391,view,243247,
1433187023955,947845,view,104982,
1433186567122,531407,view,450571,
1433186493409,975890,view,261494,
1433185740444,1132593,view,368018,
1433186746220,1196014,view,71530,
1433185376552,332913,view,215704,
1433184591995,645397,view,48807,
1433185965539,475687,view,310788,
1433187693054,1249058,view,127926,
1433187306753,1253518,view,166767,
1433185376083,468309,view,183930,
1433185711328,417220,view,85940,
1433185831402,159627,view,86986,
1433187198758,1118598,view,264732,
1433187283751,404403,transaction,50934,7686.0
1433187033904,286616,view,96940,
1433187151065,965625,view,42534,
1433187218654,690263,view,191414,
1433186583831,49845,view,318085,
1433184518453,1195396,view,166154,
1433185348715,1109885,view,9433,
1433187282297,1281808,view,168527,
1433184380148,1322423,view,73918,
1433184454615,725786,view,75691,
1433184861415,820159,view,381613,
1433187281815,1034852,view,5313,
1433187642655,1093035,view,215868,
1433185842243,1143402,view,320970,
1433184844407,539658,view,218626,
1433186027007,200540,view,357925,
1433185001389,540598,view,165773,
1433185908601,487336,view,366809,
1433187046095,661728,view,457995,
1433186026704,843120,view,357747,
1433185752152,38015,view,262297,
1433185369152,50246,view,275618,
1433185298879,1070249,view,237255,
1433186546842,1346192,view,168367,
1433186484554,321091,view,393413,
1433185504954,995052,view,174538,
1433187054033,1271935,view,220808,
1433185018836,173858,view,339327,
1433185127637,1135836,view,37133,
1433184424960,1165292,view,355889,
1433186366949,1326562,view,95426,
1433186780820,820159,view,461765,
1433184955629,323563,view,58083,
1433185035960,933211,view,184591,
1433187819062,1381164,addtocart,453390,
1433186692607,1139697,view,288418,
1433184963943,1138847,view,255705,
1433185363801,943420,view,171375,
1433184752237,881293,view,137853,
1433187269801,702376,view,71582,
1433184303412,1300538,view,388715,
1433185764783,418830,view,100296,
1433185974291,1116924,view,148153,
1433185667138,809314,view,453255,
1433187569785,1075063,view,273822,
1433187065373,1406024,view,234177,
1433185973534,712706,view,462385,
1433185394592,765875,view,62549,
1433186506405,501278,view,257251,
1433187113373,1397110,view,290999,
1433187068484,419311,view,421884,
1433186136421,744977,view,338660,
1433185475314,228271,view,294490,
1433185846358,357392,view,43226,
1433187314684,324976,view,151716,
1433186974520,1085882,view,111530,
1433184956849,1342388,view,31019,
1433187572218,516056,view,291389,
1433184309358,4652,view,167505,
1433184604863,861030,view,155796,
1433184682228,130434,view,217218,
1433187177437,34671,view,258288,
1433187791369,1249058,addtocart,127926,
1433184749955,527307,view,379397,
1433184776239,539658,view,218626,
1433186545686,264382,view,164498,
1433186135665,225362,view,161135,
1433186369162,415597,view,386275,
1433187200373,115442,view,170621,
1433187079398,1085882,view,9385,
1433185096446,1018974,view,255353,
1433184641604,568075,view,74661,
1433187701864,71037,view,219512,
1433184340042,738071,view,62873,
1433186419243,1081036,view,368503,
1433186631281,150751,view,322955,
1433186268591,639964,view,133463,
1433186418651,379434,view,86844,
1433185130916,727842,view,445105,
1433185157312,89531,view,307630,
1433184924475,780441,view,189381,
1433187688509,422415,view,192112,
1433186727062,38015,view,398329,
1433186969465,7023,view,150402,
1433187851835,998272,view,353655,
1433186625064,705838,view,312852,
1433185096832,1364162,view,315543,
1433185796992,1062652,view,122768,
1433186427322,540792,view,138483,
1433186250674,249072,view,187444,
1433185415649,1378534,view,257575,
1433185154885,1129386,view,46036,
1433184810150,1388236,view,382288,
1433187464115,1348742,view,405548,
1433184824483,832895,view,129856,
1433187489455,1075063,view,166870,
1433187393718,74381,view,48743,
1433186816371,113819,view,56902,
1433184613870,295220,view,335630,
1433187683233,56976,view,18287,
1433184843565,207488,view,227707,
1433187490691,324976,view,277525,
1433187242151,263228,view,29890,
1433186643956,820159,view,79097,
1433185871989,749728,view,66706,
1433186516896,1327144,view,397692,
1433184282375,972483,view,374101,
1433184289961,449642,view,133907,
1433184730332,809781,view,64346,
1433184581581,645397,view,48807,
1433186822873,1161163,view,246825,
1433185964980,79736,view,179906,
1433184436096,725502,view,265472,
1433186620100,594090,view,334273,
1433185184127,262817,view,357371,
1433186964903,130434,view,277137,
1433187118397,947845,view,104982,
1433185123145,876765,view,206109,
1433184385652,1253460,view,175356,
1433187334502,1393092,view,317145,
1433185053966,497826,transaction,380493,14914.0
1433186963233,450912,view,414775,
1433185337273,517720,view,173674,
1433186399638,145284,view,405484,
1433186131907,917268,view,131760,
1433185951711,796636,view,458945,
1433185185540,691888,view,352972,
1433186832254,1161163,view,438892,
1433186398642,624480,view,384445,
1433185534743,995052,view,166691,
1433185951445,475687,view,381444,
1433184920724,1345416,view,240534,
1433185950859,1387401,view,142268,
1433184582116,832895,view,129856,
1433187914903,1103454,view,88676,
1433184386440,842644,view,128591,
1433186209280,1066341,view,19664,
1433184619067,1259806,view,323276,
1433186207682,13395,view,189659,
1433187603983,312699,view,388333,
1433187533932,1070127,view,205258,
1433186837634,118784,view,422425,
1433184386835,289991,view,237952,
1433184323863,401352,view,140861,
1433185303840,1229037,view,466528,
1433185462005,173858,addtocart,29247,
1433187121080,918020,addtocart,412898,
1433185809925,653625,view,377339,
1433186359097,439770,view,440311,
1433186130726,876255,view,176145,
1433187805934,1093035,view,242967,
1433187438899,350566,view,118199,
1433185622057,785644,view,230516,
1433185190534,1001983,view,60637,
1433186130654,159104,view,335752,
1433187581984,1301273,view,308867,
1433185116475,757963,view,312711,
1433184621182,105329,view,76290,
1433186849711,447133,addtocart,185629,
1433185441014,842644,view,236244,
1433184810811,944169,view,383396,
1433184583493,734956,view,160866,
1433185193478,497826,view,380493,
1433186388404,1020090,view,86532,
1433187675893,1103454,view,59798,
1433184323718,1093035,view,276103,
1433185897461,1083534,view,414646,
1433184506442,138131,view,22872,
1433184438292,666960,transaction,89977,17118.0
1433187505321,939687,view,151341,
1433187530252,422787,addtocart,259078,
1433185113521,1204708,view,402366,
1433184528939,340901,view,462461,
1433185826679,947033,view,329687,
1433184871263,1261278,view,218877,
1433186108904,1371548,view,37115,
1433184824371,539658,view,218626,
1433185223594,173858,view,230834,
1433185197903,1397092,view,65091,
1433184424545,237128,view,348584,
1433185944033,1088627,view,298085,
1433185676954,1378534,view,177522,
1433185046808,449770,view,438068,
1433186438872,655203,view,126227,
1433184610464,880107,view,46475,
1433186613233,1388479,view,352042,
1433185686104,1016028,view,184360,
1433186676165,280139,view,452605,
1433185328448,1376770,view,250019,
1433186311966,1326562,view,302329,
1433186886640,1173386,view,225483,
1433184473928,288658,view,386768,
1433184398189,820159,view,109663,
1433184761124,1364162,view,315543,
1433186948966,261762,view,108480,
1433185868398,210385,view,162525,
1433185203031,383305,view,71957,
1433187738932,445836,view,164304,
1433185407167,765875,view,29167,
1433184670092,79058,view,60191,
1433186896827,1045411,view,161780,
1433187527492,842644,view,188448,
1433185411341,226832,view,391765,
1433185651938,941597,view,24086,
1433186800892,468309,view,314132,
1433186157253,1088752,view,20671,
1433185305157,857169,view,5470,
1433186800005,1215251,view,278609,
1433184378503,508015,view,215868,
1433186152463,671349,view,178190,
1433184985756,534450,view,8347,
1433185422818,173858,view,177131,
1433186518364,66292,view,33638,
1433184994328,1374820,view,318333,
1433184908271,780441,view,189381,
1433186146528,917268,view,143771,
1433185149148,1342388,view,87930,
1433184762597,1267461,view,6163,
1433187728069,624364,view,256114,
1433185659121,1210904,view,205139,
1433186602351,820159,view,97770,
1433185311543,1207808,view,151463,
1433185149085,820159,view,150185,
1433187134230,1406024,view,195219,
1433184509577,288658,view,79530,
1433186371004,639964,view,360258,
1433187742749,777066,view,71995,
1433186363783,394108,view,458342,
1433186787221,160041,view,78078,
1433184352110,249842,view,421063,
1433185967721,854740,view,115530,
1433186063752,580192,view,329522,
1433187550731,639332,view,294438,
1433186995587,655979,addtocart,308967,
1433187548167,771799,view,163932,
1433184795566,832895,view,34435,
1433186563141,1309025,view,446522,
1433187303161,1167561,view,282746,
1433185418249,286616,view,394899,
1433186500987,246711,view,176843,
1433184593167,820159,view,352822,
1433187912393,785644,view,230516,
1433185727869,489320,view,194316,
1433186068793,204934,view,327740,
1433187799660,16516,view,304537,
1433187552158,1056688,view,13576,
1433185715502,524460,view,401336,
1433184844065,832895,view,34435,
1433185728888,820416,view,358298,
1433185870269,381490,view,111001,
1433185089015,1026305,view,289037,
1433186347849,404403,view,50934,
1433187610593,71181,view,117326,
1433185467024,1161163,transaction,383396,118.0
1433184679197,775974,view,65580,
1433185064840,468309,view,163606,
1433214183357,505777,view,80407,
1433214351607,647893,view,359375,
1433212268990,1098821,view,96924,
1433213532850,957260,view,212216,
1433215343930,254763,addtocart,183107,
1433215035543,497437,view,354676,
1433213100822,195617,view,440984,
1433216504978,1333482,view,341333,
1433214278634,31949,view,4023,
1433212872851,350566,view,348942,
1433215316890,375293,view,61011,
1433213102472,735228,view,257195,
1433212473282,825931,view,164218,
1433212710716,80355,view,62438,
1433216116528,960480,view,233517,
1433212263956,578071,view,199672,
1433215145309,1153497,view,86603,
1433213535179,350692,view,174397,
1433213692000,1180728,view,117984,
1433214062251,1369792,view,91215,
1433214110765,623376,view,271022,
1433214976342,63186,view,231614,
1433214281634,664180,view,448534,
1433212486534,1364162,view,122324,
1433216464428,1344521,view,439734,
1433216181870,878358,view,35860,
1433212272229,99324,view,194146,
1433213706773,69727,view,106734,
1433215761341,8697,view,246825,
1433212565824,777218,view,127799,
1433212624516,905297,view,156281,
1433215266652,1022712,view,215109,
1433216409997,507495,view,370440,
1433216415350,158554,view,88886,
1433214479025,964216,view,26634,
1433213534428,1146962,view,428928,
1433214356577,156328,view,383648,
1433213107945,26462,view,270345,
1433215117667,963811,view,345867,
1433216011773,708784,view,291389,
1433215318125,1131296,view,323194,
1433215018559,576514,view,442706,
1433214517555,1033675,view,41221,
1433213872322,1258499,view,171394,
1433214924427,541283,view,210965,
1433214118795,62010,view,138427,
1433213826818,25024,view,216781,
1433212663875,443506,view,425758,
1433212623891,109392,view,357054,
1433215997267,1214309,view,334590,
1433213935918,472536,view,335378,
1433215960577,136414,view,135142,
1433212899768,431406,view,455938,
1433214064600,1157963,view,27229,
1433216288682,978358,view,217479,
1433212771890,43233,view,181256,
1433213135100,1297847,view,358903,
1433215112302,196727,view,139256,
1433214042231,636349,view,377723,
1433215777802,34950,view,138909,
1433216046144,749887,view,189926,
1433215515669,742775,view,292192,
1433216378146,1318135,view,158507,
1433215833956,504177,view,134257,
1433215317248,897370,view,86210,
1433216437867,507495,view,354581,
1433212367684,854961,view,238650,
1433215253512,700554,view,460932,
1433214456648,106890,view,402908,
1433212410655,536757,view,303517,
1433216041313,333070,view,76941,
1433216331395,301960,addtocart,312728,
1433215151206,1229251,addtocart,246411,
1433216390735,874763,view,230842,
1433213300747,1316075,view,183478,
1433212935825,663728,view,151444,
1433215041527,1042749,view,217626,
1433214112842,13996,view,30299,
1433213218449,1269927,view,169097,
1433214225457,1238946,view,103310,
1433215760091,180231,view,242160,
1433216070867,343279,view,166591,
1433215109853,68785,view,396768,
1433215010857,558614,view,74635,
1433212576890,1360467,view,47605,
1433213447161,957260,view,367664,
1433212543568,698522,view,323194,
1433213831841,37847,view,380014,
1433212859754,525532,view,381944,
1433212623001,1080939,view,29747,
1433215568242,595053,view,174894,
1433212259646,1005581,view,52808,
1433215731842,1075857,view,86456,
1433212454624,1399282,view,247098,
1433212846339,1247862,view,82911,
1433213153921,97499,view,334273,
1433213783299,1406087,addtocart,19269,
1433214777805,1330072,view,355153,
1433215775829,1025763,view,316472,
1433214503876,353623,view,249785,
1433215994066,376435,view,82592,
1433215028173,117022,view,409674,
1433216444874,61327,view,91562,
1433213998048,927423,view,49339,
1433213869479,526418,view,23469,
1433213650985,1344973,view,340749,
1433215729745,295151,view,448111,
1433215015509,346757,view,129125,
1433214428468,1105628,view,257575,
1433212964255,431406,view,451124,
1433213911466,853951,view,235567,
1433213263684,1049639,view,140156,
1433212480447,888963,view,190778,
1433214866144,563307,view,65761,
1433212323435,988211,view,196929,
1433215792225,1086924,view,76274,
1433214138250,510978,view,57734,
1433215135659,559868,view,293284,
1433214251519,1191327,view,49692,
1433214617422,1172082,view,124193,
1433216226934,812343,view,145611,
1433212391155,655007,view,192087,
1433214091561,1030435,view,235224,
1433214218043,1281446,view,352410,
1433216429050,731645,view,4049,
1433215975807,434234,view,418247,
1433216012716,655766,view,16206,
1433213829884,398901,view,184628,
1433212333899,164880,view,166437,
1433214361302,348725,view,350103,
1433212593356,740331,view,429953,
1433214147103,1046123,view,267673,
1433215060998,1229251,view,270798,
1433213521045,139857,view,288139,
1433214312352,1012089,view,346139,
1433216131294,1048683,view,138027,
1433215690895,581198,view,451693,
1433212661506,1364162,view,122324,
1433214304171,855126,view,322642,
1433216261465,590682,view,240492,
1433215172407,100770,view,273406,
1433212978014,89089,view,197980,
1433215269283,1396426,view,116578,
1433214943171,1105628,view,260384,
1433215029222,1042749,view,448601,
1433216291250,163770,view,149407,
1433215698262,1075857,view,80921,
1433216452426,734978,view,293038,
1433214179061,855126,view,217946,
1433213827701,1053501,view,39917,
1433213468619,97540,view,272009,
1433214537497,96054,view,48184,
1433215854987,781895,view,62549,
1433213639168,704652,view,237773,
1433214981367,1267315,view,425393,
1433214880884,666318,view,440248,
1433213405245,1049639,view,173291,
1433214767419,412512,view,398577,
1433212308481,348152,view,211285,
1433212706715,286616,view,338308,
1433214348772,387782,view,250466,
1433215304064,859050,view,78037,
1433214827151,452773,view,377723,
1433214827402,497437,view,141328,
1433213786974,891427,view,309275,
1433216257643,1189794,view,302696,
1433215407519,13660,view,229819,
1433215945995,726750,view,439258,
1433216515414,234115,view,114137,
1433216257108,1242263,view,165415,
1433216015204,824391,view,463280,
1433213377166,957260,view,414410,
1433215607232,384135,view,194923,
1433214671847,989491,view,429846,
1433212915397,507618,view,53120,
1433213461181,819042,view,262591,
1433213501150,1352238,view,176758,
1433215462550,203934,view,433504,
1433213630870,1227498,view,386160,
1433216254394,1380826,view,118033,
1433214028612,1283743,addtocart,421884,
